date	hostid	mod	type	desc	unit	tag	daily_avg	daily_max	daily_min	hour_count	first_hour	last_hour	first_hour_readable	last_hour_readable
2026-07-01	host016	net_in	pref	网络入站带宽	MB/s	net_speed_mb	531.63	981.15	81.51	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host016	net_out	pref	网络出站带宽	MB/s	net_speed_mb	478.92	934.99	6.23	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host016	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	57957.46	99533.0	1102.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host016	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	47263.29	96883.0	11721.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host016	proc_block	pref	阻塞进程数	个	proc_count	224.12	480.0	8.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host016	proc_run	pref	运行中进程数	个	proc_count	207.79	450.0	2.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host016	proc_total	pref	总进程数	个	proc_count	205.04	489.0	6.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	cpu_idle	pref	CPU空闲率	%	cpu_percent	54.55	93.52	26.35	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	21.97	48.27	2.56	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	cpu_usage	pref	CPU综合使用率	%	cpu_percent	43.13	79.96	5.04	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	cpu_user	pref	用户态CPU使用率	%	cpu_percent	24.39	48.16	2.15	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	25.22	45.34	2.72	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	load1	pref	1分钟平均负载		load_average	18.47	31.24	0.48	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	load15	pref	15分钟平均负载		load_average	15.46	31.49	0.84	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	load5	pref	5分钟平均负载		load_average	15.73	29.99	0.49	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	mem_buff	pref	缓冲区内存	MB	mem_metric	53540.92	118921.0	3435.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	mem_cache	pref	缓存内存	MB	mem_metric	58308.12	130951.0	3736.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	mem_free	pref	空闲内存	MB	mem_metric	63990.21	121123.0	6004.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	mem_swap	pref	交换区使用	MB	mem_metric	52913.04	128080.0	1460.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	mem_used	pref	已使用内存	MB	mem_metric	62020.5	127607.0	2214.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	net_in	pref	网络入站带宽	MB/s	net_speed_mb	520.42	864.77	9.42	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	net_out	pref	网络出站带宽	MB/s	net_speed_mb	524.67	957.4	11.11	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	61112.21	99856.0	8655.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	46473.33	97452.0	2332.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	proc_block	pref	阻塞进程数	个	proc_count	238.33	488.0	3.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	proc_run	pref	运行中进程数	个	proc_count	236.71	473.0	1.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host017	proc_total	pref	总进程数	个	proc_count	253.33	495.0	15.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	cpu_idle	pref	CPU空闲率	%	cpu_percent	48.8	88.55	20.4	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	29.07	49.21	1.45	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	cpu_usage	pref	CPU综合使用率	%	cpu_percent	42.03	76.8	10.3	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	cpu_user	pref	用户态CPU使用率	%	cpu_percent	27.55	49.69	2.38	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	20.13	48.53	0.1	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	load1	pref	1分钟平均负载		load_average	15.86	29.56	0.75	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	load15	pref	15分钟平均负载		load_average	15.87	30.9	0.13	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	load5	pref	5分钟平均负载		load_average	14.43	31.14	0.5	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	mem_buff	pref	缓冲区内存	MB	mem_metric	50840.71	130839.0	6118.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	mem_cache	pref	缓存内存	MB	mem_metric	73998.58	130743.0	9678.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	mem_free	pref	空闲内存	MB	mem_metric	52623.42	121205.0	6529.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	mem_swap	pref	交换区使用	MB	mem_metric	65693.17	127264.0	5309.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	mem_used	pref	已使用内存	MB	mem_metric	63700.29	129152.0	6480.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	net_in	pref	网络入站带宽	MB/s	net_speed_mb	549.78	980.61	60.62	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	net_out	pref	网络出站带宽	MB/s	net_speed_mb	485.9	976.92	1.88	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	47768.21	96660.0	7804.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	58282.75	99684.0	7429.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	proc_block	pref	阻塞进程数	个	proc_count	226.75	497.0	53.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	proc_run	pref	运行中进程数	个	proc_count	252.42	499.0	52.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host018	proc_total	pref	总进程数	个	proc_count	246.88	500.0	11.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	cpu_idle	pref	CPU空闲率	%	cpu_percent	56.71	90.37	24.84	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	22.78	49.03	1.6	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	cpu_usage	pref	CPU综合使用率	%	cpu_percent	36.17	78.95	5.32	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	cpu_user	pref	用户态CPU使用率	%	cpu_percent	28.49	49.35	0.92	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	23.23	44.78	0.32	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	load1	pref	1分钟平均负载		load_average	15.88	31.55	1.09	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	load15	pref	15分钟平均负载		load_average	13.45	28.55	1.02	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	load5	pref	5分钟平均负载		load_average	14.31	31.08	0.88	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	mem_buff	pref	缓冲区内存	MB	mem_metric	61461.0	128475.0	2117.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	mem_cache	pref	缓存内存	MB	mem_metric	58897.38	130335.0	4250.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	mem_free	pref	空闲内存	MB	mem_metric	83942.96	130992.0	6556.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	mem_swap	pref	交换区使用	MB	mem_metric	63888.92	110022.0	11484.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	mem_used	pref	已使用内存	MB	mem_metric	73923.88	127443.0	7088.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	net_in	pref	网络入站带宽	MB/s	net_speed_mb	540.29	971.05	29.03	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	net_out	pref	网络出站带宽	MB/s	net_speed_mb	599.8	959.51	37.96	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	57207.33	99665.0	5076.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	43800.5	76909.0	994.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	proc_block	pref	阻塞进程数	个	proc_count	246.0	475.0	24.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	proc_run	pref	运行中进程数	个	proc_count	247.33	476.0	6.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host019	proc_total	pref	总进程数	个	proc_count	274.46	439.0	7.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	cpu_idle	pref	CPU空闲率	%	cpu_percent	53.12	90.5	21.34	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	25.64	49.89	2.87	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	cpu_usage	pref	CPU综合使用率	%	cpu_percent	44.96	77.21	6.74	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	cpu_user	pref	用户态CPU使用率	%	cpu_percent	23.35	48.86	1.72	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	24.53	48.22	0.85	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	load1	pref	1分钟平均负载		load_average	17.51	31.19	1.48	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	load15	pref	15分钟平均负载		load_average	17.45	31.76	1.03	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	load5	pref	5分钟平均负载		load_average	15.24	31.72	1.97	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	mem_buff	pref	缓冲区内存	MB	mem_metric	51058.88	117550.0	6330.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	mem_cache	pref	缓存内存	MB	mem_metric	73542.67	129997.0	3119.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	mem_free	pref	空闲内存	MB	mem_metric	70979.12	120018.0	8318.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	mem_swap	pref	交换区使用	MB	mem_metric	64607.62	130014.0	3901.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	mem_used	pref	已使用内存	MB	mem_metric	70000.21	119476.0	2055.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	net_in	pref	网络入站带宽	MB/s	net_speed_mb	567.23	894.62	163.67	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	net_out	pref	网络出站带宽	MB/s	net_speed_mb	421.96	956.85	35.07	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	44844.17	90994.0	628.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	48847.54	91325.0	6576.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	proc_block	pref	阻塞进程数	个	proc_count	265.54	474.0	18.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	proc_run	pref	运行中进程数	个	proc_count	269.92	500.0	3.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-01	host020	proc_total	pref	总进程数	个	proc_count	289.25	500.0	18.0	24	2026-07-01 00:00	2026-07-01 23:00	2026-07-01 00:00	2026-07-01 23:00
2026-07-02	host001	cpu_idle	pref	CPU空闲率	%	cpu_percent	57.17	89.92	21.24	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	23.68	49.02	0.16	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	cpu_usage	pref	CPU综合使用率	%	cpu_percent	49.02	78.33	11.02	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	cpu_user	pref	用户态CPU使用率	%	cpu_percent	21.96	48.08	0.24	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	20.34	42.2	2.66	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	load1	pref	1分钟平均负载		load_average	14.8	29.08	2.49	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	load15	pref	15分钟平均负载		load_average	15.68	31.65	0.27	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	load5	pref	5分钟平均负载		load_average	13.58	31.53	0.85	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	mem_buff	pref	缓冲区内存	MB	mem_metric	80814.12	131022.0	17740.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	mem_cache	pref	缓存内存	MB	mem_metric	57805.5	128312.0	1083.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	mem_free	pref	空闲内存	MB	mem_metric	65754.67	127395.0	8295.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	mem_swap	pref	交换区使用	MB	mem_metric	77507.12	127565.0	1207.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	mem_used	pref	已使用内存	MB	mem_metric	52198.88	130117.0	1481.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	net_in	pref	网络入站带宽	MB/s	net_speed_mb	484.67	928.08	64.95	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	net_out	pref	网络出站带宽	MB/s	net_speed_mb	453.72	961.76	39.7	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	48220.04	96800.0	4149.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	49769.04	96999.0	1616.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	proc_block	pref	阻塞进程数	个	proc_count	291.0	480.0	10.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	proc_run	pref	运行中进程数	个	proc_count	268.46	480.0	1.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host001	proc_total	pref	总进程数	个	proc_count	261.04	499.0	34.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	cpu_idle	pref	CPU空闲率	%	cpu_percent	68.05	93.4	32.74	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	18.55	49.62	0.22	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	cpu_usage	pref	CPU综合使用率	%	cpu_percent	36.32	72.65	13.57	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	cpu_user	pref	用户态CPU使用率	%	cpu_percent	19.94	46.33	4.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	26.01	48.98	1.61	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	load1	pref	1分钟平均负载		load_average	17.56	31.45	0.04	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	load15	pref	15分钟平均负载		load_average	15.34	31.92	2.22	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	load5	pref	5分钟平均负载		load_average	20.75	31.61	2.84	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	mem_buff	pref	缓冲区内存	MB	mem_metric	60665.54	121249.0	8829.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	mem_cache	pref	缓存内存	MB	mem_metric	77648.67	128568.0	7409.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	mem_free	pref	空闲内存	MB	mem_metric	66568.58	124915.0	9039.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	mem_swap	pref	交换区使用	MB	mem_metric	68534.42	122705.0	3264.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	mem_used	pref	已使用内存	MB	mem_metric	74424.96	129847.0	2197.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	net_in	pref	网络入站带宽	MB/s	net_speed_mb	537.78	978.48	15.97	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	net_out	pref	网络出站带宽	MB/s	net_speed_mb	465.04	943.3	25.51	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	51721.46	97579.0	275.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	45634.46	99717.0	1178.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	proc_block	pref	阻塞进程数	个	proc_count	275.92	493.0	56.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	proc_run	pref	运行中进程数	个	proc_count	225.79	483.0	13.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host002	proc_total	pref	总进程数	个	proc_count	223.12	460.0	26.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	cpu_idle	pref	CPU空闲率	%	cpu_percent	57.82	94.7	21.21	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	cpu_sys	pref	系统态CPU使用率	%	cpu_percent	24.98	48.83	1.85	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	cpu_usage	pref	CPU综合使用率	%	cpu_percent	43.62	78.55	5.17	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	cpu_user	pref	用户态CPU使用率	%	cpu_percent	22.85	48.18	0.08	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	cpu_wait	pref	IO等待CPU使用率	%	cpu_percent	23.05	47.86	0.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	load1	pref	1分钟平均负载		load_average	15.03	31.5	0.19	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	load15	pref	15分钟平均负载		load_average	15.29	30.06	0.39	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	load5	pref	5分钟平均负载		load_average	19.48	31.92	2.62	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	mem_buff	pref	缓冲区内存	MB	mem_metric	66784.12	122248.0	18137.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	mem_cache	pref	缓存内存	MB	mem_metric	62557.33	127665.0	5457.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	mem_free	pref	空闲内存	MB	mem_metric	76523.62	124872.0	8853.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	mem_swap	pref	交换区使用	MB	mem_metric	66226.46	123648.0	2635.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	mem_used	pref	已使用内存	MB	mem_metric	69171.54	123710.0	16024.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	net_in	pref	网络入站带宽	MB/s	net_speed_mb	484.05	941.97	0.62	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	net_out	pref	网络出站带宽	MB/s	net_speed_mb	518.84	980.68	93.22	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	net_pktin	pref	每秒入站数据包数	pkt/s	net_packets	60773.58	98484.0	10277.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	net_pktout	pref	每秒出站数据包数	pkt/s	net_packets	50842.67	97047.0	2639.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	proc_block	pref	阻塞进程数	个	proc_count	253.08	491.0	3.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	proc_run	pref	运行中进程数	个	proc_count	230.54	488.0	5.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host003	proc_total	pref	总进程数	个	proc_count	243.17	498.0	55.0	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
2026-07-02	host004	cpu_idle	pref	CPU空闲率	%	cpu_percent	50.8	92.08	23.89	24	2026-07-02 00:00	2026-07-02 23:00	2026-07-02 00:00	2026-07-02 23:00
